timestamp,ph,humidity,temp,conductivity,nitrogen,phosphorus,potassium,dissolved_oxygen,turbidity
2023-05-21 12:42:46.863268,6.89,32.9,18.8,315.7,22.7,9.1,92.9,14.22,7.47
2023-05-22 00:42:46.863268,7.02,48.3,20.0,365.5,31.6,13.6,118.7,14.46,7.1
2023-05-22 12:42:46.863268,6.99,39.4,20.2,374.6,31.2,13.3,119.9,14.48,8.15
2023-05-23 00:42:46.863268,6.91,51.5,20.4,394.0,36.2,15.7,130.6,14.77,5.4
2023-05-23 12:42:46.863268,6.97,39.2,20.1,372.1,31.0,13.2,118.9,14.55,7.61
2023-05-24 00:42:46.863268,6.86,47.2,19.6,356.2,30.9,13.0,113.5,15.12,4.51
2023-05-24 12:42:46.863268,7.05,39.7,20.3,380.1,31.6,13.5,121.7,14.16,7.35
2023-05-25 00:42:46.863268,6.92,47.7,19.7,358.7,31.5,13.3,116.1,14.89,5.74
2023-05-25 12:42:46.863268,7.09,39.0,20.2,376.8,30.8,13.0,119.5,14.16,65.47
2023-05-26 00:42:46.863268,6.9,53.8,20.9,416.5,39.7,17.3,140.6,14.54,7.1
2023-05-26 12:42:46.863268,6.77,39.8,19.9,380.8,32.7,13.8,120.5,14.04,6.79
2023-05-27 00:42:46.863268,6.83,55.2,21.0,429.6,41.8,18.3,145.7,14.68,4.52
2023-05-27 12:42:46.863268,6.69,44.6,20.7,426.8,39.3,17.0,139.3,14.44,7.48
2023-05-28 00:42:46.863268,6.74,49.0,19.7,374.1,34.1,14.4,120.7,14.63,6.74
2023-05-28 12:42:46.863268,6.87,37.2,19.6,356.0,29.5,12.1,111.7,14.81,6.68
2023-05-29 00:42:46.863268,6.77,50.4,20.0,386.1,35.9,15.3,126.6,14.84,5.8
2023-05-29 12:42:46.863268,6.98,43.2,20.8,407.7,37.1,15.9,136.2,14.22,7.4
2023-05-30 00:42:46.863268,6.93,48.7,20.0,369.4,33.6,14.1,121.8,14.33,5.56
2023-05-30 12:42:46.863268,6.92,42.6,20.7,404.8,36.6,15.6,133.9,13.62,6.4
2023-05-31 00:42:46.863268,7.01,53.2,20.9,409.3,39.4,17.0,140.2,14.67,8.28
2023-05-31 12:42:46.863268,6.82,38.3,19.7,366.2,31.4,12.9,116.2,14.63,5.97
2023-06-01 00:42:46.863268,6.87,47.1,22.3,391.7,33.3,13.9,120.0,14.06,5.97
2023-06-01 12:42:46.863268,6.86,41.0,23.0,426.9,36.3,15.4,132.1,14.09,7.42
2023-06-02 00:42:46.863268,6.78,49.7,22.6,415.7,36.9,15.6,129.5,14.39,6.45
2023-06-02 12:42:46.863268,6.98,36.8,22.4,387.0,30.8,12.6,116.9,13.48,6.46
2023-06-03 00:42:46.863268,6.88,48.0,22.5,399.6,34.7,14.5,124.0,14.22,7.94
2023-06-03 12:42:46.863268,6.77,39.1,22.5,410.8,34.4,14.2,124.3,14.43,7.94
2023-06-04 00:42:46.863268,6.92,44.6,21.9,367.4,30.4,12.3,111.1,13.99,6.37
2023-06-04 12:42:46.863268,6.68,41.6,22.9,436.0,38.0,15.9,133.9,13.73,7.19
2023-06-05 00:42:46.863268,6.78,47.9,22.3,400.1,35.1,14.5,123.4,14.14,7.38
2023-06-05 12:42:46.863268,6.77,31.6,21.2,343.5,25.0,9.4,95.5,14.22,6.03
2023-06-06 00:42:46.863268,7.06,48.5,22.8,406.2,35.3,14.7,128.0,14.55,4.87
2023-06-06 12:42:46.863268,6.98,36.7,22.4,385.8,31.2,12.6,117.4,13.64,7.62
2023-06-07 00:42:46.863268,6.95,53.4,23.6,448.0,42.1,18.0,147.0,14.3,6.2
2023-06-07 12:42:46.863268,6.86,37.4,22.4,395.0,32.6,13.2,119.6,14.4,6.62
2023-06-08 00:42:46.863268,6.86,46.0,22.1,381.7,32.9,13.3,117.3,14.32,5.95
2023-06-08 12:42:46.863268,6.88,40.4,22.9,420.8,36.5,15.1,131.6,13.85,7.66
2023-06-09 00:42:46.863268,6.77,47.4,22.2,396.0,35.1,14.3,122.5,14.08,6.94
2023-06-09 12:42:46.863268,6.88,36.8,22.3,389.1,32.0,12.8,117.9,13.76,6.45
2023-06-10 00:42:46.863268,6.85,50.4,22.9,422.4,38.9,16.2,135.2,14.06,6.6
2023-06-10 12:42:46.863268,6.65,36.7,21.9,391.4,32.5,12.9,115.9,14.05,8.1
2023-06-11 00:42:46.863268,6.78,45.2,21.8,375.5,32.5,12.9,114.3,14.72,6.58
2023-06-11 12:42:46.863268,6.85,43.8,23.5,452.7,41.4,17.4,145.6,13.43,7.37
2023-06-12 00:42:46.863268,6.69,51.0,22.8,430.8,40.3,16.7,136.8,14.56,15.5
2023-06-12 12:42:46.863268,6.72,38.6,22.4,408.4,35.1,14.2,124.6,14.16,5.28
2023-06-13 00:42:46.863268,6.81,49.1,22.6,411.1,37.7,15.4,130.5,14.43,9.41
2023-06-13 12:42:46.863268,6.86,40.4,22.9,421.8,37.2,15.2,132.9,13.46,6.76
2023-06-14 00:42:46.863268,6.9,51.6,23.2,432.1,40.8,17.0,141.1,13.86,7.25
2023-06-14 12:42:46.863268,6.84,37.0,22.2,390.6,33.0,13.1,119.6,13.53,9.03
2023-06-15 00:42:46.863268,6.83,50.1,22.8,419.5,39.2,16.1,135.0,14.41,6.98
2023-06-15 12:42:46.863268,6.94,37.4,22.5,393.5,33.4,13.3,122.3,13.36,5.7
2023-06-16 00:42:46.863268,6.86,48.5,22.5,403.9,37.1,15.0,129.1,14.41,5.92
2023-06-16 12:42:46.863268,6.83,39.5,22.7,414.4,36.5,14.7,130.0,13.33,7.6
2023-06-17 00:42:46.863268,6.62,49.6,22.4,418.5,39.2,15.9,131.9,14.43,7.51
2023-06-17 12:42:46.863268,6.74,41.3,22.9,432.4,39.2,16.0,136.7,13.59,7.67
2023-06-18 00:42:46.863268,6.68,50.8,22.7,428.4,40.8,16.7,137.4,14.52,7.25
2023-06-18 12:42:46.863268,6.59,35.6,21.6,382.0,32.2,12.3,113.0,14.21,7.14
2023-06-19 00:42:46.863268,6.72,45.7,21.8,380.5,34.1,13.3,117.6,14.78,4.5
2023-06-19 12:42:46.863268,6.85,38.0,22.5,400.8,34.9,13.8,124.9,14.14,7.31
2023-06-20 00:42:46.863268,6.91,53.9,23.6,452.8,44.5,18.6,151.8,14.0,6.92
2023-06-20 12:42:46.863268,6.68,37.1,22.1,395.6,34.2,13.3,120.3,13.42,10.39
2023-06-21 00:42:46.863268,6.86,48.5,22.5,403.5,37.6,15.1,130.2,13.89,6.92
2023-06-21 12:42:46.863268,6.88,37.5,22.4,395.0,34.4,13.4,123.6,13.11,6.34
2023-06-22 00:42:46.863268,6.81,47.6,22.3,397.1,36.8,14.6,126.8,13.92,6.58
2023-06-22 12:42:46.863268,7.01,39.1,22.9,408.7,36.3,14.4,131.2,13.66,6.76
2023-06-23 00:42:46.863268,6.64,53.4,23.1,452.7,44.8,18.4,148.5,13.85,4.06
2023-06-23 12:42:46.863268,6.74,40.6,22.8,425.8,38.9,15.5,135.1,13.56,6.4
2023-06-24 00:42:46.863268,6.77,47.0,22.2,393.1,36.3,14.2,124.6,14.41,7.37
2023-06-24 12:42:46.863268,6.56,47.3,23.8,490.7,48.1,20.0,160.6,13.25,7.87
2023-06-25 00:42:46.863268,6.67,49.7,22.5,418.8,40.1,16.0,134.6,13.83,5.51
2023-06-25 12:42:46.863268,6.77,37.6,22.3,398.6,35.2,13.6,124.3,13.72,6.52
2023-06-26 00:42:46.863268,6.72,53.3,23.2,449.9,44.7,18.3,149.2,13.74,56.04
2023-06-26 12:42:46.863268,6.77,38.0,22.3,400.8,35.7,13.8,125.7,13.66,7.55
2023-06-27 00:42:46.863268,6.77,53.8,23.4,454.4,45.4,18.6,152.0,14.38,6.67
2023-06-27 12:42:46.863268,6.85,36.7,22.2,387.8,34.0,12.9,121.4,13.7,5.88
2023-06-28 00:42:46.863268,6.83,53.0,23.3,445.8,44.3,18.1,149.6,14.54,8.07
2023-06-28 12:42:46.863268,6.77,39.8,22.7,418.2,38.3,15.0,133.4,14.07,6.36
2023-06-29 00:42:46.863268,6.73,52.9,23.2,447.0,44.5,18.0,148.5,13.84,6.98
2023-06-29 12:42:46.863268,6.74,44.5,23.5,461.7,44.6,18.1,152.1,13.11,4.73
2023-06-30 00:42:46.863268,6.76,46.2,22.0,385.0,35.8,13.7,122.5,14.29,5.84
2023-06-30 12:42:46.863268,6.71,42.9,23.1,446.7,42.6,17.1,145.6,13.88,7.82
2023-07-01 00:42:46.863268,6.67,44.4,24.3,407.0,35.1,13.3,119.5,13.59,7.75
2023-07-01 12:42:46.863268,6.59,35.5,24.4,419.2,34.8,13.1,120.6,13.47,7.17
2023-07-02 00:42:46.863268,6.45,46.6,24.4,431.1,38.1,14.6,126.6,14.04,5.0
