timestamp,ph,humidity,temp,conductivity,nitrogen,phosphorus,potassium,dissolved_oxygen,turbidity
2023-05-21 12:42:46.863268,7.01,44.7,22.0,454.0,38.2,16.9,140.0,14.44,3.81
2023-05-22 00:42:46.863268,7.38,54.2,22.4,479.2,38.8,17.3,143.9,13.94,3.37
2023-05-22 12:42:46.863268,7.15,37.3,20.8,397.1,28.4,12.0,111.9,14.44,4.76
2023-05-23 00:42:46.863268,7.38,55.8,22.7,493.9,41.1,18.4,150.5,14.52,3.69
2023-05-23 12:42:46.863268,7.15,48.1,22.8,496.0,42.5,19.0,154.8,13.5,4.21
2023-05-24 00:42:46.863268,7.28,54.2,22.3,471.2,39.3,17.4,143.6,14.52,4.98
2023-05-24 12:42:46.863268,7.24,47.8,22.9,500.8,42.1,18.8,154.5,14.18,4.09
2023-05-25 00:42:46.863268,7.26,49.7,21.5,429.8,33.8,14.6,126.3,14.3,4.11
2023-05-25 12:42:46.863268,7.07,41.0,21.4,424.9,33.9,14.6,126.8,14.09,2.69
2023-05-26 00:42:46.863268,7.09,55.3,22.2,465.7,41.6,18.4,147.2,14.45,4.02
2023-05-26 12:42:46.863268,7.11,46.0,22.4,474.2,40.4,17.8,147.1,13.94,4.73
2023-05-27 00:42:46.863268,7.05,58.6,22.8,492.8,46.0,20.5,160.1,14.4,4.41
2023-05-27 12:42:46.863268,7.08,46.6,22.4,475.9,41.3,18.2,149.2,13.82,5.67
2023-05-28 00:42:46.863268,7.3,51.0,21.7,443.3,35.8,15.5,132.2,14.64,1.77
2023-05-28 12:42:46.863268,7.33,44.7,22.5,480.9,38.6,16.9,144.3,13.53,4.82
2023-05-29 00:42:46.863268,6.97,56.7,22.3,471.7,44.1,19.4,152.6,14.33,4.64
2023-05-29 12:42:46.863268,7.28,39.1,21.4,425.7,31.6,13.3,122.1,13.92,4.83
2023-05-30 00:42:46.863268,7.14,54.5,22.2,463.3,41.0,17.9,145.5,13.97,4.76
2023-05-30 12:42:46.863268,7.3,43.3,22.2,465.4,37.1,16.1,138.9,13.71,2.88
2023-05-31 00:42:46.863268,7.03,53.1,21.8,441.5,39.6,17.1,139.4,14.49,9.29
2023-05-31 12:42:46.863268,7.2,45.9,22.5,480.1,40.8,17.8,148.5,13.91,5.29
2023-06-01 00:42:46.863268,7.25,50.0,24.2,466.6,36.5,15.7,133.4,13.5,5.42
2023-06-01 12:42:46.863268,7.24,44.3,25.0,505.5,40.2,17.5,147.4,12.91,4.76
2023-06-02 00:42:46.863268,7.08,55.1,24.9,499.3,43.7,19.1,152.5,13.9,4.28
2023-06-02 12:42:46.863268,7.13,46.4,25.2,515.3,43.3,18.9,155.1,13.28,3.43
2023-06-03 00:42:46.863268,7.06,50.5,24.0,455.7,38.0,16.2,134.6,14.16,5.93
2023-06-03 12:42:46.863268,7.2,39.1,24.0,455.0,33.8,14.2,127.2,13.83,2.33
2023-06-04 00:42:46.863268,7.03,54.4,24.7,489.2,43.2,18.8,150.1,13.88,5.8
2023-06-04 12:42:46.863268,6.74,43.6,24.2,484.4,40.8,17.4,141.7,13.15,5.17
2023-06-05 00:42:46.863268,7.03,61.7,26.0,554.7,52.7,23.4,178.8,13.46,5.48
2023-06-05 12:42:46.863268,7.21,44.5,25.0,504.8,41.0,17.7,148.9,13.68,4.49
2023-06-06 00:42:46.863268,7.31,53.1,24.9,500.8,41.2,17.8,147.6,14.56,4.19
2023-06-06 12:42:46.863268,7.11,43.0,24.6,483.2,39.5,16.8,142.6,13.4,6.44
2023-06-07 00:42:46.863268,7.34,49.5,24.3,470.8,36.6,15.5,134.0,14.04,4.57
2023-06-07 12:42:46.863268,7.27,44.6,25.1,510.9,41.4,17.8,150.4,13.39,4.61
2023-06-08 00:42:46.863268,7.21,53.0,24.7,491.1,41.5,17.8,146.9,13.76,4.3
2023-06-08 12:42:46.863268,7.25,42.9,24.7,493.1,39.3,16.7,143.8,13.61,4.89
2023-06-09 00:42:46.863268,7.04,53.9,24.6,485.0,43.2,18.5,149.4,14.05,3.31
2023-06-09 12:42:46.863268,7.0,44.3,24.7,486.6,41.9,17.8,147.8,13.32,3.6
