timestamp,ph,humidity,temp,conductivity,nitrogen,phosphorus,potassium,dissolved_oxygen,turbidity
2023-05-21 12:42:46.863268,7.3,43.3,21.8,453.1,35.5,15.7,136.8,13.91,5.06
2023-05-22 00:42:46.863268,7.49,53.4,22.1,469.7,37.4,16.7,141.8,14.41,1.62
2023-05-22 12:42:46.863268,7.38,39.6,21.3,426.3,30.7,13.3,122.9,14.13,2.93
2023-05-23 00:42:46.863268,7.59,49.0,21.4,437.4,31.6,13.7,125.5,14.7,4.38
2023-05-23 12:42:46.863268,7.55,44.5,22.4,484.8,36.8,16.3,143.9,13.83,2.04
2023-05-24 00:42:46.863268,7.63,54.5,22.5,490.8,38.7,17.2,147.5,14.42,2.54
2023-05-24 12:42:46.863268,7.74,38.4,21.5,443.7,28.6,12.1,121.2,14.6,3.11
2023-05-25 00:42:46.863268,7.51,48.4,21.2,425.4,31.3,13.5,122.9,14.95,2.08
2023-05-25 12:42:46.863268,7.58,41.4,21.9,459.3,33.1,14.3,132.4,14.26,1.4
2023-05-26 00:42:46.863268,7.27,50.3,21.2,423.0,34.5,14.9,128.9,14.47,2.47
2023-05-26 12:42:46.863268,7.44,39.8,21.4,433.1,31.5,13.5,125.3,13.82,4.31
2023-05-27 00:42:46.863268,7.12,49.4,20.9,403.5,33.9,14.5,124.6,14.94,3.06
2023-05-27 12:42:46.863268,7.39,40.9,21.5,438.6,33.2,14.3,129.5,14.32,2.1
2023-05-28 00:42:46.863268,7.23,49.4,21.0,411.9,33.8,14.4,125.7,15.09,2.21
2023-05-28 12:42:46.863268,7.42,39.1,21.2,424.6,30.9,13.1,122.9,13.95,4.0
2023-05-29 00:42:46.863268,7.54,52.7,22.0,466.5,37.4,16.3,141.0,14.39,2.36
2023-05-29 12:42:46.863268,7.47,41.8,21.8,453.9,34.5,14.9,134.3,13.51,3.5
2023-05-30 00:42:46.863268,7.31,53.7,21.9,457.7,39.4,17.2,143.8,14.32,2.84
2023-05-30 12:42:46.863268,7.45,37.5,21.0,413.0,29.1,12.1,117.4,14.49,3.41
2023-05-31 00:42:46.863268,7.32,52.4,21.7,446.7,37.8,16.4,138.9,14.35,4.06
2023-05-31 12:42:46.863268,7.7,47.1,23.1,521.0,41.1,18.0,157.4,13.92,3.95
2023-06-01 00:42:46.863268,7.5,49.6,24.2,473.1,35.4,15.2,134.2,13.87,2.15
2023-06-01 12:42:46.863268,7.52,42.9,24.8,504.0,37.5,16.3,144.1,13.39,2.88
2023-06-02 00:42:46.863268,7.26,53.5,24.5,487.8,41.1,17.9,147.9,13.47,2.69
2023-06-02 12:42:46.863268,7.27,43.6,24.6,490.3,39.2,16.9,145.4,13.32,4.3
2023-06-03 00:42:46.863268,7.28,51.7,24.2,472.8,38.8,16.7,141.1,12.99,2.25
2023-06-03 12:42:46.863268,7.39,42.5,24.5,489.3,37.6,16.2,142.1,13.28,3.52
2023-06-04 00:42:46.863268,7.24,53.2,24.5,484.5,41.1,17.8,147.2,13.32,3.54
2023-06-04 12:42:46.863268,7.5,42.4,24.7,498.2,37.4,16.1,142.9,13.68,2.22
2023-06-05 00:42:46.863268,7.24,48.2,23.6,439.2,34.7,14.6,127.7,14.25,1.58
2023-06-05 12:42:46.863268,7.37,36.3,23.4,431.9,29.9,12.2,118.1,13.73,2.49
2023-06-06 00:42:46.863268,7.6,46.1,23.7,449.4,31.4,12.9,122.5,14.52,2.71
2023-06-06 12:42:46.863268,7.36,40.3,24.1,467.1,35.2,14.8,133.9,13.14,2.89
2023-06-07 00:42:46.863268,7.43,52.5,24.6,492.9,40.1,17.2,146.4,14.35,2.76
2023-06-07 12:42:46.863268,7.49,37.7,23.8,453.9,31.7,13.1,124.9,13.8,3.7
2023-06-08 00:42:46.863268,7.32,53.6,24.7,495.0,42.0,18.1,150.4,13.71,3.95
2023-06-08 12:42:46.863268,7.25,39.9,23.9,455.0,35.3,14.7,132.2,13.79,4.25
2023-06-09 00:42:46.863268,7.25,49.9,23.9,455.2,37.5,15.7,135.5,13.62,2.46
2023-06-09 12:42:46.863268,7.45,38.5,23.9,458.3,33.1,13.7,128.3,13.24,17.85
2023-06-10 00:42:46.863268,7.25,46.1,23.2,420.3,32.7,13.3,120.7,13.93,3.11
2023-06-10 12:42:46.863268,7.16,42.1,24.2,468.1,38.6,16.2,140.8,13.2,3.65
2023-06-11 00:42:46.863268,7.18,56.2,24.9,505.8,45.9,19.8,160.1,13.39,3.95
2023-06-11 12:42:46.863268,7.37,40.8,24.2,472.8,36.6,15.3,137.4,13.77,3.73
2023-06-12 00:42:46.863268,7.29,46.1,23.2,423.0,32.8,13.3,121.5,14.05,2.6
2023-06-12 12:42:46.863268,7.4,43.0,24.7,496.1,39.5,16.7,146.7,13.4,2.19
2023-06-13 00:42:46.863268,7.4,46.4,23.5,436.0,33.1,13.4,123.9,13.9,4.79
2023-06-13 12:42:46.863268,7.46,37.5,23.7,449.3,32.3,13.1,125.3,12.99,3.91
2023-06-14 00:42:46.863268,7.53,49.9,24.3,478.2,37.5,15.6,138.9,13.99,3.06
2023-06-14 12:42:46.863268,7.54,40.9,24.5,488.0,36.7,15.2,139.8,12.8,4.38
2023-06-15 00:42:46.863268,7.29,48.4,23.7,444.8,36.2,14.8,131.4,13.99,1.64
2023-06-15 12:42:46.863268,7.37,40.2,24.1,467.5,36.3,14.9,136.1,13.02,1.79
2023-06-16 00:42:46.863268,7.24,53.3,24.5,484.8,42.7,18.0,150.4,14.4,1.0
2023-06-16 12:42:46.863268,7.41,43.2,24.7,498.1,40.2,16.9,148.5,13.57,3.2
2023-06-17 00:42:46.863268,7.14,55.0,24.7,492.5,45.3,19.2,156.7,13.77,7.34
2023-06-17 12:42:46.863268,7.27,46.5,25.1,516.2,44.9,19.1,160.5,13.55,3.62
2023-06-18 00:42:46.863268,7.28,53.4,24.6,489.7,43.0,18.1,151.8,13.54,2.91
