timestamp,ph,humidity,temp,conductivity,nitrogen,phosphorus,potassium,dissolved_oxygen,turbidity
2023-05-21 12:42:46.863268,6.97,41.1,21.2,416.2,33.6,14.6,125.6,14.19,5.16
2023-05-22 00:42:46.863268,7.04,54.9,21.9,452.3,40.4,18.0,144.2,14.35,6.0
2023-05-22 12:42:46.863268,7.23,44.3,22.1,463.0,37.2,16.5,140.4,14.07,5.96
2023-05-23 00:42:46.863268,7.22,56.3,22.5,481.1,42.0,18.8,151.6,14.74,40.19
2023-05-23 12:42:46.863268,7.1,42.3,21.5,433.3,35.1,15.3,131.6,13.93,3.87
2023-05-24 00:42:46.863268,7.21,52.1,21.7,441.9,36.8,16.2,135.2,14.4,3.87
2023-05-24 12:42:46.863268,7.18,42.1,21.6,438.5,34.8,15.1,131.8,14.46,1.8
2023-05-25 00:42:46.863268,6.91,51.8,21.2,422.9,37.2,16.2,131.9,14.76,5.49
2023-05-25 12:42:46.863268,7.0,37.0,20.4,376.7,28.7,12.0,110.4,14.11,4.07
2023-05-26 00:42:46.863268,7.04,56.6,22.3,468.9,43.3,19.2,152.1,14.45,3.74
2023-05-26 12:42:46.863268,7.16,46.0,22.3,472.2,40.2,17.7,147.4,13.68,3.79
2023-05-27 00:42:46.863268,6.93,50.1,20.9,406.9,35.3,15.1,125.8,14.47,5.13
2023-05-27 12:42:46.863268,6.9,43.2,21.4,435.3,37.3,16.1,134.8,14.05,4.67
2023-05-28 00:42:46.863268,6.98,52.1,21.4,425.1,37.9,16.4,134.4,13.92,3.99
2023-05-28 12:42:46.863268,6.91,42.4,21.3,428.3,36.4,15.6,132.0,13.49,3.94
2023-05-29 00:42:46.863268,7.01,48.2,20.7,389.6,32.9,13.9,119.5,14.51,5.44
2023-05-29 12:42:46.863268,7.04,42.3,21.5,429.3,36.1,15.5,132.8,13.68,3.46
2023-05-30 00:42:46.863268,7.01,55.7,22.1,458.4,42.8,18.8,149.4,14.43,4.33
2023-05-30 12:42:46.863268,7.2,50.7,23.2,518.1,46.7,20.8,167.2,13.33,29.22
2023-05-31 00:42:46.863268,7.01,55.2,22.0,453.3,42.3,18.4,147.4,13.93,3.27
2023-05-31 12:42:46.863268,7.0,44.5,21.8,445.4,39.3,17.0,141.5,14.34,3.17
2023-06-01 00:42:46.863268,7.09,51.2,24.1,460.1,38.5,16.5,137.3,13.8,4.65
2023-06-01 12:42:46.863268,7.15,40.8,24.1,461.4,35.8,15.3,133.2,13.4,5.16
2023-06-02 00:42:46.863268,7.0,55.5,24.7,490.9,44.3,19.4,153.6,13.29,4.67
2023-06-02 12:42:46.863268,6.97,43.7,24.4,476.2,40.1,17.3,143.5,13.11,4.4
2023-06-03 00:42:46.863268,6.89,51.4,23.8,455.7,39.4,16.8,137.0,13.94,4.25
2023-06-03 12:42:46.863268,6.88,40.4,23.6,446.5,36.1,15.2,129.8,13.1,4.1
2023-06-04 00:42:46.863268,7.04,52.3,24.2,465.7,40.4,17.4,142.0,13.95,5.54
2023-06-04 12:42:46.863268,6.97,41.4,24.0,455.7,37.5,15.8,135.1,13.19,4.84
2023-06-05 00:42:46.863268,6.97,52.9,24.2,468.3,41.5,17.8,144.1,13.74,4.13
2023-06-05 12:42:46.863268,7.58,40.8,24.7,496.3,35.4,15.0,137.3,13.15,3.53
2023-06-06 00:42:46.863268,7.15,53.6,24.6,486.2,42.1,18.1,148.2,14.32,21.93
2023-06-06 12:42:46.863268,7.18,38.9,23.8,446.6,34.0,14.1,127.2,13.46,5.3
2023-06-07 00:42:46.863268,7.18,55.4,25.0,505.7,44.5,19.3,156.0,13.36,5.16
2023-06-07 12:42:46.863268,6.95,50.6,25.6,539.0,49.8,21.8,171.8,13.24,3.02
2023-06-08 00:42:46.863268,7.15,55.8,25.0,506.3,45.2,19.6,157.5,13.31,5.52
2023-06-08 12:42:46.863268,7.16,43.1,24.5,482.3,39.7,16.8,143.9,13.36,5.6
2023-06-09 00:42:46.863268,6.86,55.6,24.6,495.5,45.8,19.7,155.0,13.12,3.67
2023-06-09 12:42:46.863268,6.85,40.5,23.6,448.2,37.2,15.4,131.6,13.04,3.54
2023-06-10 00:42:46.863268,6.89,48.8,23.4,432.7,37.0,15.3,128.5,14.06,4.48
2023-06-10 12:42:46.863268,7.04,44.9,24.7,489.4,42.6,18.1,150.7,13.44,5.97
2023-06-11 00:42:46.863268,6.94,51.5,23.9,456.1,40.6,17.0,139.9,13.94,4.87
2023-06-11 12:42:46.863268,6.87,39.5,23.5,439.5,36.1,14.8,128.4,13.43,4.16
2023-06-12 00:42:46.863268,6.98,50.5,23.8,446.3,39.3,16.4,136.4,13.83,4.45
2023-06-12 12:42:46.863268,6.84,40.2,23.5,445.3,37.2,15.2,131.0,13.02,14.79
2023-06-13 00:42:46.863268,7.16,52.8,24.5,480.6,42.0,17.8,147.2,13.58,2.43
2023-06-13 12:42:46.863268,7.0,44.5,24.5,481.6,42.5,17.9,149.5,13.12,5.98
2023-06-14 00:42:46.863268,6.92,55.5,24.6,492.7,46.1,19.7,156.2,14.04,4.02
2023-06-14 12:42:46.863268,7.05,45.2,24.7,492.3,43.5,18.4,153.0,13.33,3.66
2023-06-15 00:42:46.863268,6.97,55.0,24.6,487.5,45.5,19.3,154.9,13.2,4.01
2023-06-15 12:42:46.863268,7.06,42.1,24.2,465.8,39.6,16.4,141.2,13.44,5.38
2023-06-16 00:42:46.863268,7.04,51.0,24.0,454.4,40.4,16.7,140.0,13.77,4.81
2023-06-16 12:42:46.863268,7.06,38.6,23.5,432.7,35.1,14.1,127.4,13.3,4.57
2023-06-17 00:42:46.863268,6.88,56.2,24.7,499.9,47.5,20.2,159.3,13.87,5.53
2023-06-17 12:42:46.863268,6.84,42.8,24.0,469.4,41.2,17.0,142.6,13.65,3.88
2023-06-18 00:42:46.863268,6.84,52.1,23.9,463.7,42.4,17.6,143.3,14.15,4.25
2023-06-18 12:42:46.863268,6.61,47.1,24.5,513.0,47.4,19.9,158.0,12.93,4.99
2023-06-19 00:42:46.863268,6.99,50.4,23.8,445.4,40.0,16.4,137.9,13.83,11.91
2023-06-19 12:42:46.863268,7.0,45.1,24.7,488.6,44.1,18.5,153.6,13.31,4.1
2023-06-20 00:42:46.863268,7.01,53.7,24.4,475.3,44.3,18.5,151.1,14.08,4.2
2023-06-20 12:42:46.863268,6.93,40.2,23.7,444.7,38.0,15.3,133.8,13.29,4.75
2023-06-21 00:42:46.863268,7.18,52.2,24.4,476.4,42.1,17.5,146.9,13.76,2.39
2023-06-21 12:42:46.863268,7.04,45.4,24.8,494.4,44.6,18.6,155.5,12.87,4.46
2023-06-22 00:42:46.863268,6.81,55.5,24.5,495.3,47.3,19.8,157.4,13.36,2.92
2023-06-22 12:42:46.863268,6.99,47.0,25.0,505.3,46.8,19.7,161.6,13.39,4.61
2023-06-23 00:42:46.863268,6.85,54.2,24.3,482.2,45.6,18.9,152.6,14.18,4.14
2023-06-23 12:42:46.863268,6.94,52.3,25.9,554.4,53.9,23.1,182.2,12.91,5.01
2023-06-24 00:42:46.863268,6.8,50.8,23.6,452.5,41.5,16.8,139.3,14.23,4.34
2023-06-24 12:42:46.863268,6.86,42.1,23.9,462.9,41.0,16.6,141.8,13.48,4.91
2023-06-25 00:42:46.863268,6.84,53.1,24.1,472.7,44.4,18.3,148.8,13.63,4.57
2023-06-25 12:42:46.863268,6.77,39.5,23.3,441.0,38.0,15.0,131.2,13.61,3.84
