timestamp,ph,humidity,temp,conductivity,nitrogen,phosphorus,potassium,dissolved_oxygen,turbidity
2023-05-21 12:42:46.863268,7.24,42.8,21.2,427.1,34.8,15.3,134.5,14.76,5.8
2023-05-22 00:42:46.863268,7.23,53.0,21.2,427.7,37.2,16.4,138.4,14.63,4.43
2023-05-22 12:42:46.863268,7.28,36.7,20.2,375.9,27.0,11.4,111.3,14.66,5.4
2023-05-23 00:42:46.863268,7.16,49.8,20.5,392.6,33.4,14.5,125.5,14.77,5.75
2023-05-23 12:42:46.863268,7.41,36.3,20.3,382.9,26.4,11.1,111.0,14.05,7.72
2023-05-24 00:42:46.863268,7.27,46.6,20.1,373.2,29.2,12.4,114.2,15.32,5.48
2023-05-24 12:42:46.863268,7.49,37.4,20.6,399.3,27.8,11.8,116.1,14.11,4.93
2023-05-25 00:42:46.863268,7.1,51.2,20.7,400.9,35.6,15.5,131.2,15.16,6.23
2023-05-25 12:42:46.863268,7.22,41.4,20.9,412.4,33.6,14.5,129.8,14.56,5.71
2023-05-26 00:42:46.863268,7.2,51.8,21.0,415.1,36.4,15.8,134.6,14.82,5.78
2023-05-26 12:42:46.863268,7.19,41.7,20.9,412.4,34.2,14.7,131.0,14.71,6.77
2023-05-27 00:42:46.863268,7.05,48.0,20.1,368.6,32.0,13.5,118.9,15.5,6.51
2023-05-27 12:42:46.863268,7.14,43.4,21.2,424.7,36.7,15.9,137.7,14.03,6.24
2023-05-28 00:42:46.863268,7.13,52.4,21.0,414.6,37.6,16.3,136.9,14.38,5.86
2023-05-28 12:42:46.863268,7.15,39.0,20.4,385.3,31.2,13.1,120.7,13.72,5.46
2023-05-29 00:42:46.863268,7.17,49.0,20.4,387.0,33.3,14.1,124.3,15.46,5.26
2023-05-29 12:42:46.863268,7.33,37.9,20.4,389.4,29.4,12.3,117.9,14.18,6.3
2023-05-30 00:42:46.863268,7.33,46.1,20.1,373.7,29.3,12.2,114.2,15.23,8.26
2023-05-30 12:42:46.863268,7.25,41.7,21.0,417.9,34.7,14.8,132.6,13.93,5.7
2023-05-31 00:42:46.863268,7.37,51.8,21.2,429.0,36.8,15.9,137.3,15.09,7.31
2023-05-31 12:42:46.863268,7.24,37.3,20.2,377.5,29.3,12.1,115.7,14.14,6.48
2023-06-01 00:42:46.863268,7.19,45.4,22.5,391.9,30.4,12.5,115.4,13.91,6.68
2023-06-01 12:42:46.863268,7.08,36.4,22.6,393.3,30.0,12.3,115.8,13.66,7.5
2023-06-02 00:42:46.863268,7.2,49.0,23.2,426.3,35.2,14.9,130.1,13.95,5.54
2023-06-02 12:42:46.863268,7.17,35.0,22.4,386.9,28.1,11.3,111.0,13.97,7.92
2023-06-03 00:42:46.863268,7.01,52.3,23.5,440.1,40.0,17.2,141.8,13.98,6.64
2023-06-03 12:42:46.863268,7.01,42.1,23.5,438.9,37.8,16.1,138.2,13.69,6.95
2023-06-04 00:42:46.863268,7.16,50.0,23.3,431.5,36.8,15.6,134.1,13.99,6.85
2023-06-04 12:42:46.863268,7.07,41.3,23.4,435.7,36.7,15.5,135.5,13.33,7.23
2023-06-05 00:42:46.863268,7.23,48.8,23.2,426.7,35.3,14.8,130.3,13.94,23.97
2023-06-05 12:42:46.863268,7.02,40.5,23.2,424.3,35.9,15.0,132.2,14.18,6.49
2023-06-06 00:42:46.863268,7.14,45.3,22.4,387.0,31.1,12.6,116.0,14.35,6.44
2023-06-06 12:42:46.863268,7.36,42.2,24.0,467.9,37.5,15.9,141.7,12.85,5.91
2023-06-07 00:42:46.863268,7.07,47.7,22.8,403.8,34.5,14.3,125.2,14.02,6.73
2023-06-07 12:42:46.863268,7.3,38.1,23.2,426.5,32.5,13.4,125.6,13.66,5.6
