timestamp,ph,humidity,temp,conductivity,nitrogen,phosphorus,potassium,dissolved_oxygen,turbidity
2023-05-21 12:42:46.863268,6.93,42.4,20.8,407.6,35.0,15.3,130.8,14.04,6.2
2023-05-22 00:42:46.863268,7.15,47.4,20.2,373.2,30.2,12.9,116.0,15.14,12.44
2023-05-22 12:42:46.863268,7.19,30.5,19.0,313.7,19.2,7.5,86.1,14.32,3.78
2023-05-23 00:42:46.863268,7.14,54.4,21.4,435.0,39.4,17.5,143.5,14.53,4.39
2023-05-23 12:42:46.863268,7.35,39.8,20.9,411.1,31.0,13.4,124.1,14.45,4.86
2023-05-24 00:42:46.863268,7.39,46.3,20.3,382.4,28.6,12.1,113.9,15.15,3.39
2023-05-24 12:42:46.863268,7.2,42.8,21.2,425.4,35.3,15.4,134.9,14.23,3.33
2023-05-25 00:42:46.863268,7.22,49.6,20.6,397.9,33.4,14.4,125.9,14.63,4.02
2023-05-25 12:42:46.863268,7.24,37.3,20.2,378.3,28.3,11.9,113.9,14.62,5.05
2023-05-26 00:42:46.863268,7.18,51.3,20.9,410.4,35.8,15.5,132.5,14.46,5.98
2023-05-26 12:42:46.863268,7.17,40.5,20.7,401.6,32.7,14.0,126.1,14.73,5.06
2023-05-27 00:42:46.863268,7.05,48.9,20.3,378.3,33.2,14.1,122.4,14.76,5.18
2023-05-27 12:42:46.863268,6.99,38.6,20.2,372.1,30.9,13.0,117.9,13.84,6.22
2023-05-28 00:42:46.863268,6.95,48.0,20.0,367.0,32.4,13.6,118.4,14.48,5.5
2023-05-28 12:42:46.863268,7.0,42.8,20.9,408.7,36.4,15.7,134.4,14.14,4.49
2023-05-29 00:42:46.863268,6.99,47.3,19.9,359.6,31.6,13.2,116.2,14.92,4.97
2023-05-29 12:42:46.863268,7.17,38.1,20.3,380.6,30.2,12.6,117.7,14.9,6.01
2023-05-30 00:42:46.863268,7.22,50.5,20.8,406.1,35.2,15.1,130.6,14.38,5.19
2023-05-30 12:42:46.863268,7.08,44.5,21.4,432.2,38.8,16.8,142.6,14.03,6.73
2023-05-31 00:42:46.863268,7.0,51.1,20.6,393.7,36.7,15.7,131.7,14.38,4.3
2023-05-31 12:42:46.863268,7.25,41.7,21.1,420.3,34.9,14.9,133.0,13.98,3.85
2023-06-01 00:42:46.863268,7.12,49.5,23.2,425.1,35.8,15.2,130.9,14.6,5.31
2023-06-01 12:42:46.863268,7.2,41.5,23.7,450.2,36.3,15.5,136.5,13.15,9.32
2023-06-02 00:42:46.863268,7.07,54.6,24.1,468.3,42.8,18.6,151.2,14.04,5.49
2023-06-02 12:42:46.863268,7.02,38.2,22.8,405.3,32.6,13.5,122.6,13.78,5.75
2023-06-03 00:42:46.863268,6.99,49.6,23.0,415.8,36.5,15.4,130.8,14.11,4.87
2023-06-03 12:42:46.863268,7.04,39.8,23.2,422.5,34.8,14.6,129.4,13.73,5.46
2023-06-04 00:42:46.863268,7.02,50.9,23.3,429.6,38.3,16.3,136.6,13.7,6.6
2023-06-04 12:42:46.863268,6.98,39.9,23.1,419.7,35.1,14.7,129.4,14.08,4.66
2023-06-05 00:42:46.863268,7.01,48.0,22.8,402.7,34.7,14.4,125.2,14.74,11.12
2023-06-05 12:42:46.863268,6.91,39.7,23.0,419.4,35.2,14.6,128.3,13.61,4.99
2023-06-06 00:42:46.863268,7.11,55.9,24.4,483.2,44.9,19.5,157.5,14.53,6.04
2023-06-06 12:42:46.863268,7.05,40.2,23.3,426.8,35.7,14.9,131.7,13.43,3.9
2023-06-07 00:42:46.863268,7.3,43.5,22.4,385.8,28.6,11.4,110.3,14.44,4.1
2023-06-07 12:42:46.863268,7.4,37.4,23.2,429.1,31.4,12.9,123.5,14.08,4.97
2023-06-08 00:42:46.863268,7.06,49.4,23.1,419.3,36.8,15.4,131.9,13.96,4.92
2023-06-08 12:42:46.863268,7.18,38.7,23.1,422.2,33.6,13.8,127.0,13.21,2.1
2023-06-09 00:42:46.863268,7.08,49.1,23.1,418.7,36.6,15.2,131.2,13.62,4.69
2023-06-09 12:42:46.863268,7.03,40.2,23.2,424.3,36.1,14.9,132.2,14.19,6.14
2023-06-10 00:42:46.863268,6.91,51.1,23.2,431.7,39.7,16.6,138.1,13.89,3.23
2023-06-10 12:42:46.863268,6.91,40.4,23.1,425.7,36.8,15.2,132.4,13.52,4.06
2023-06-11 00:42:46.863268,6.92,52.3,23.5,443.0,41.3,17.4,143.1,13.65,4.05
2023-06-11 12:42:46.863268,6.94,35.5,22.2,380.1,30.5,12.0,113.6,14.08,5.65
2023-06-12 00:42:46.863268,6.95,48.9,22.9,411.5,37.0,15.2,130.3,13.89,4.61
