timestamp,ph,humidity,temp,conductivity,nitrogen,phosphorus,potassium,dissolved_oxygen,turbidity
2023-05-21 12:42:46.863268,7.42,51.1,25.0,591.7,46.1,21.1,167.3,12.84,3.11
2023-05-22 00:42:46.863268,7.44,64.4,25.7,624.5,52.5,24.2,183.9,13.35,5.23
2023-05-22 12:42:46.863268,7.29,53.3,25.2,601.1,49.4,22.6,175.4,13.62,3.69
2023-05-23 00:42:46.863268,7.51,62.0,25.3,607.2,49.4,22.6,175.0,13.69,3.19
2023-05-23 12:42:46.863268,7.56,52.3,25.4,613.9,47.6,21.7,173.6,13.44,2.84
2023-05-24 00:42:46.863268,7.4,62.2,25.2,600.3,50.0,22.9,175.2,13.75,3.94
2023-05-24 12:42:46.863268,7.51,52.0,25.3,607.6,47.6,21.7,172.4,13.57,5.17
2023-05-25 00:42:46.863268,7.48,60.9,25.0,594.0,48.3,22.0,170.8,13.14,4.71
2023-05-25 12:42:46.863268,7.46,50.6,25.0,591.2,46.1,20.9,166.9,13.18,3.05
2023-05-26 00:42:46.863268,7.39,66.4,25.9,637.0,55.8,25.6,192.1,14.01,3.53
2023-05-26 12:42:46.863268,7.33,53.0,25.2,601.2,49.5,22.5,175.3,13.45,3.24
2023-05-27 00:42:46.863268,7.41,59.9,24.8,580.2,47.5,21.5,167.0,14.17,12.98
2023-05-27 12:42:46.863268,7.36,50.8,24.9,584.6,46.8,21.1,167.3,13.24,4.72
2023-05-28 00:42:46.863268,7.32,64.6,25.5,615.3,53.9,24.6,185.1,13.43,3.18
2023-05-28 12:42:46.863268,7.16,50.0,24.5,561.5,46.4,20.8,163.1,12.98,4.27
2023-05-29 00:42:46.863268,7.43,57.4,24.3,558.1,44.5,19.9,157.7,13.56,4.05
2023-05-29 12:42:46.863268,7.28,47.9,24.2,551.0,43.6,19.3,155.8,13.63,4.52
2023-05-30 00:42:46.863268,7.31,57.0,24.1,545.1,44.4,19.7,155.5,14.07,4.29
2023-05-30 12:42:46.863268,7.39,47.9,24.4,560.7,43.5,19.3,157.0,13.34,3.96
2023-05-31 00:42:46.863268,7.54,57.9,24.6,572.6,45.2,20.2,161.2,14.0,3.66
2023-05-31 12:42:46.863268,7.54,54.9,25.9,636.9,52.3,23.7,185.9,13.09,3.75
2023-06-01 00:42:46.863268,7.18,60.7,27.3,604.3,51.2,22.9,174.2,13.45,4.5
2023-06-01 12:42:46.863268,7.48,49.1,27.4,613.9,46.4,20.7,167.1,12.98,4.27
2023-06-02 00:42:46.863268,7.19,56.8,26.6,569.8,46.3,20.4,159.3,13.0,3.57
2023-06-02 12:42:46.863268,7.44,49.8,27.5,617.3,47.5,21.2,169.8,12.75,10.69
2023-06-03 00:42:46.863268,7.36,55.5,26.7,573.4,44.4,19.6,155.9,12.83,4.83
2023-06-03 12:42:46.863268,7.11,49.9,27.1,592.3,48.7,21.6,168.3,12.73,4.25
2023-06-04 00:42:46.863268,7.33,66.1,28.5,666.0,58.3,26.4,197.4,13.11,3.34
2023-06-04 12:42:46.863268,7.25,52.4,27.8,627.0,51.7,23.1,179.5,12.17,2.67
2023-06-05 00:42:46.863268,7.47,59.5,27.5,617.5,49.5,22.1,172.8,13.05,2.37
2023-06-05 12:42:46.863268,7.31,52.4,27.8,630.7,51.7,23.0,180.0,12.58,4.25
2023-06-06 00:42:46.863268,7.58,58.3,27.5,616.8,48.0,21.2,169.4,13.27,3.13
2023-06-06 12:42:46.863268,7.52,47.7,27.3,606.2,45.3,19.9,163.5,12.64,3.7
2023-06-07 00:42:46.863268,7.35,65.0,28.4,658.8,57.3,25.8,194.3,12.6,2.18
2023-06-07 12:42:46.863268,7.61,46.6,27.2,602.9,43.7,19.0,159.9,12.75,0.84
2023-06-08 00:42:46.863268,7.43,59.2,27.4,611.6,49.7,22.0,172.1,12.69,4.01
2023-06-08 12:42:46.863268,7.4,51.1,27.7,626.3,50.2,22.2,176.3,12.55,0.63
2023-06-09 00:42:46.863268,7.23,58.1,26.9,585.0,48.8,21.4,166.5,13.13,1.74
2023-06-09 12:42:46.863268,7.33,52.2,27.8,630.7,51.9,23.0,180.4,12.54,3.08
2023-06-10 00:42:46.863268,7.35,59.5,27.4,608.6,50.5,22.3,173.3,13.0,3.96
2023-06-10 12:42:46.863268,7.3,52.3,27.8,629.5,52.3,23.1,180.9,12.12,3.29
2023-06-11 00:42:46.863268,7.32,62.0,27.8,628.9,54.0,23.9,183.2,12.97,3.51
2023-06-11 12:42:46.863268,7.28,49.9,27.3,605.3,49.3,21.6,171.4,12.96,3.53
2023-06-12 00:42:46.863268,7.46,64.8,28.5,665.4,57.4,25.6,195.4,13.33,4.48
2023-06-12 12:42:46.863268,7.37,48.5,27.2,600.4,47.4,20.6,166.8,13.45,3.06
