timestamp,ph,humidity,temp,conductivity,nitrogen,phosphorus,potassium,dissolved_oxygen,turbidity
2023-05-21 12:42:46.863268,7.52,49.8,24.5,574.0,44.0,20.0,163.3,13.67,4.45
2023-05-22 00:42:46.863268,7.7,59.7,24.8,588.7,45.7,20.7,167.6,13.89,7.91
2023-05-22 12:42:46.863268,7.48,52.7,25.0,597.2,48.0,22.0,174.6,13.26,5.87
2023-05-23 00:42:46.863268,7.81,56.0,24.2,562.9,40.8,18.2,153.9,14.23,3.35
2023-05-23 12:42:46.863268,7.45,49.5,24.4,566.1,44.1,20.0,162.1,13.26,5.1
2023-05-24 00:42:46.863268,7.58,58.1,24.3,563.8,44.2,19.9,160.9,14.39,4.36
2023-05-24 12:42:46.863268,7.49,43.9,23.4,518.0,37.0,16.4,140.6,13.38,3.05
2023-05-25 00:42:46.863268,7.76,59.1,24.7,587.0,45.2,20.3,166.2,14.06,5.22
2023-05-25 12:42:46.863268,7.68,52.0,25.1,606.3,47.1,21.3,173.9,13.69,5.28
2023-05-26 00:42:46.863268,7.55,62.6,25.1,602.3,50.4,23.0,178.8,13.32,4.28
2023-05-26 12:42:46.863268,7.63,53.7,25.4,618.9,49.6,22.5,180.8,13.08,4.34
2023-05-27 00:42:46.863268,7.39,54.3,23.4,514.3,40.2,17.8,145.3,14.44,5.24
2023-05-27 12:42:46.863268,7.27,54.0,24.9,591.3,50.9,23.1,179.4,13.57,4.4
2023-05-28 00:42:46.863268,7.45,59.6,24.4,566.5,47.0,21.2,166.6,13.82,3.09
2023-05-28 12:42:46.863268,7.3,53.8,25.0,593.3,50.8,23.0,179.3,12.98,2.89
2023-05-29 00:42:46.863268,7.53,57.8,24.2,556.9,44.6,20.0,160.4,14.22,1.97
2023-05-29 12:42:46.863268,7.71,47.0,24.3,564.2,41.2,18.1,155.6,13.8,4.34
2023-05-30 00:42:46.863268,7.59,55.4,23.8,539.5,41.5,18.3,151.7,13.69,3.72
2023-05-30 12:42:46.863268,7.77,50.4,25.0,600.3,45.6,20.3,169.8,12.94,2.71
2023-05-31 00:42:46.863268,7.49,60.4,24.6,577.1,48.4,21.7,170.9,13.9,1.25
2023-05-31 12:42:46.863268,7.67,45.5,23.9,546.4,39.6,17.3,149.8,13.72,2.04
2023-06-01 00:42:46.863268,7.56,51.6,25.8,539.0,38.4,16.7,141.6,13.48,4.48
2023-06-01 12:42:46.863268,7.54,48.7,27.1,602.6,45.6,20.3,166.6,12.98,2.73
2023-06-02 00:42:46.863268,7.43,59.4,27.0,598.4,48.8,21.8,171.3,13.06,2.73
2023-06-02 12:42:46.863268,7.51,44.9,26.4,566.0,41.0,17.9,151.7,12.29,3.04
2023-06-03 00:42:46.863268,7.5,54.5,26.2,559.5,42.5,18.7,152.8,13.34,3.94
2023-06-03 12:42:46.863268,7.4,49.7,27.1,600.4,47.6,21.1,170.0,12.77,3.8
2023-06-04 00:42:46.863268,7.54,62.7,27.8,638.4,53.2,23.9,185.9,13.04,3.89
2023-06-04 12:42:46.863268,7.24,47.0,26.4,562.4,44.5,19.5,158.2,12.53,2.78
2023-06-05 00:42:46.863268,7.58,55.1,26.5,572.7,43.4,19.0,156.5,12.87,3.99
2023-06-05 12:42:46.863268,7.63,48.2,27.1,604.7,45.3,19.9,166.1,12.64,4.71
2023-06-06 00:42:46.863268,7.46,59.6,27.1,603.0,49.6,22.0,173.4,13.53,1.02
2023-06-06 12:42:46.863268,7.77,46.0,26.9,596.5,42.3,18.3,158.9,13.24,3.2
2023-06-07 00:42:46.863268,7.69,62.8,28.0,651.3,53.4,23.8,188.2,13.46,3.04
2023-06-07 12:42:46.863268,7.56,50.1,27.3,615.3,48.1,21.3,173.4,12.49,3.33
2023-06-08 00:42:46.863268,7.48,56.7,26.6,578.6,46.1,20.2,162.9,13.03,2.7
2023-06-08 12:42:46.863268,7.48,43.4,26.0,548.4,39.8,17.1,146.8,13.16,3.6
2023-06-09 00:42:46.863268,7.41,61.6,27.4,617.2,52.7,23.4,181.7,13.37,3.09
2023-06-09 12:42:46.863268,7.48,51.0,27.4,618.1,49.9,22.0,177.2,12.82,2.41
2023-06-10 00:42:46.863268,7.3,57.4,26.5,570.2,47.7,20.8,164.7,12.76,4.22
2023-06-10 12:42:46.863268,7.36,49.0,26.9,590.3,47.7,20.8,168.6,12.53,5.0
2023-06-11 00:42:46.863268,7.25,57.9,26.5,570.8,48.6,21.2,166.7,13.34,3.74
2023-06-11 12:42:46.863268,7.45,49.2,27.1,600.2,47.9,21.0,170.5,12.9,4.48
